a,b,n_full,n_margin,effect_full,effect_margin,delta,abs_delta,sign_flip
google__gemma-2b,microsoft__Phi-3-mini-4k-instruct,1319,659,-0.576194086429113,-0.7329286798179059,-0.15673459338879292,0.15673459338879292,False
google__gemma-2b,mistralai__Mistral-7B-Instruct-v0.1,1319,659,0.026535253980288095,0.02276176024279211,-0.003773493737495987,0.003773493737495987,False
google__gemma-2b,mistralai__Mistral-7B-Instruct-v0.2,1319,659,-0.2312357846853677,-0.37025796661608495,-0.13902218193071725,0.13902218193071725,False
google__gemma-2b,mistralai__Mistral-7B-v0.1,1319,659,-0.20166793025018953,-0.3201820940819423,-0.11851416383175278,0.11851416383175278,False
google__gemma-2b,mistralai__Mixtral-8x7B-Instruct-v0.1,1319,659,-0.44200151630022744,-0.6054628224582701,-0.16346130615804266,0.16346130615804266,False
google__gemma-2b,mistralai__Mixtral-8x7B-v0.1,1319,659,-0.4071266110689917,-0.590288315629742,-0.18316170456075037,0.18316170456075037,False
google__gemma-2b,tiiuae__falcon-40b,1319,659,-0.045489006823351025,-0.06828528072837632,-0.022796273905025297,0.022796273905025297,False
google__gemma-2b,tiiuae__falcon-7b,1319,659,0.12282031842304776,0.15022761760242792,0.02740729917938016,0.02740729917938016,False
google__gemma-7b,meta-llama__Llama-2-13b-chat-hf,1319,659,0.3752843062926459,0.5629742033383915,0.18768989704574562,0.18768989704574562,False
google__gemma-7b,meta-llama__Llama-2-13b-hf,1319,659,0.29946929492039426,0.4279210925644917,0.12845179764409742,0.12845179764409742,False
google__gemma-7b,meta-llama__Llama-2-70b-chat-hf,1319,659,0.2608036391205459,0.3884673748103187,0.1276637356897728,0.1276637356897728,False
google__gemma-7b,meta-llama__Llama-2-70b-hf,1319,659,-0.01288855193328279,-0.0030349013657056147,0.009853650567577175,0.009853650567577175,False
google__gemma-7b,meta-llama__Llama-2-7b-chat-hf,1319,659,0.4541319181197877,0.661608497723824,0.20747657960403632,0.20747657960403632,False
google__gemma-7b,meta-llama__Llama-2-7b-hf,1319,659,0.38286580742987114,0.5735963581183612,0.19073055068849004,0.19073055068849004,False
google__gemma-7b,meta-llama__Meta-Llama-3-70B,1319,659,-0.24109173616376042,-0.20030349013657056,0.04078824602718986,0.04078824602718986,False
google__gemma-7b,meta-llama__Meta-Llama-3-70B-Instruct,1319,659,-0.32676269901440486,-0.22306525037936267,0.10369744863504218,0.10369744863504218,False
google__gemma-7b,meta-llama__Meta-Llama-3-8B,1319,659,0.0758150113722517,0.09104704097116843,0.01523202959891673,0.01523202959891673,False
google__gemma-7b,meta-llama__Meta-Llama-3-8B-Instruct,1319,659,-0.15921152388172857,-0.15629742033383914,0.0029141035478894295,0.0029141035478894295,False
google__gemma-7b,microsoft__Phi-3-mini-4k-instruct,1319,659,-0.2175890826383624,-0.20333839150227617,0.014250691136086235,0.014250691136086235,False
google__gemma-7b,mistralai__Mistral-7B-Instruct-v0.1,1319,659,0.38514025777103866,0.5523520485584219,0.16721179078738324,0.16721179078738324,False
google__gemma-7b,mistralai__Mistral-7B-Instruct-v0.2,1319,659,0.12736921910538287,0.15933232169954475,0.03196310259416188,0.03196310259416188,False
google__gemma-7b,mistralai__Mistral-7B-v0.1,1319,659,0.15693707354056102,0.2094081942336874,0.05247112069312637,0.05247112069312637,False
google__gemma-7b,mistralai__Mixtral-8x7B-Instruct-v0.1,1319,659,-0.08339651250947688,-0.07587253414264036,0.00752397836683652,0.00752397836683652,False
google__gemma-7b,mistralai__Mixtral-8x7B-v0.1,1319,659,-0.04852160727824109,-0.06069802731411229,-0.012176420035871202,0.012176420035871202,False
google__gemma-7b,tiiuae__falcon-40b,1319,659,0.31311599696739956,0.4613050075872534,0.14818901061985384,0.14818901061985384,False
google__gemma-7b,tiiuae__falcon-7b,1319,659,0.48142532221379836,0.6798179059180577,0.19839258370425933,0.19839258370425933,False
meta-llama__Llama-2-13b-chat-hf,meta-llama__Llama-2-13b-hf,1319,659,-0.0758150113722517,-0.13505311077389984,-0.059238099401648134,0.059238099401648134,False
meta-llama__Llama-2-13b-chat-hf,meta-llama__Llama-2-70b-chat-hf,1319,659,-0.11448066717210008,-0.17450682852807284,-0.06002616135597276,0.06002616135597276,False
meta-llama__Llama-2-13b-chat-hf,meta-llama__Llama-2-70b-hf,1319,659,-0.38817285822592873,-0.5660091047040972,-0.17783624647816842,0.17783624647816842,False
meta-llama__Llama-2-13b-chat-hf,meta-llama__Llama-2-7b-chat-hf,1319,659,0.07884761182714177,0.09863429438543247,0.019786682558290705,0.019786682558290705,False
meta-llama__Llama-2-13b-chat-hf,meta-llama__Llama-2-7b-hf,1319,659,0.0075815011372251705,0.010622154779969651,0.003040653642744481,0.003040653642744481,False
meta-llama__Llama-2-13b-chat-hf,meta-llama__Meta-Llama-3-70B,1319,659,-0.6163760424564063,-0.7632776934749621,-0.1469016510185558,0.1469016510185558,False
meta-llama__Llama-2-13b-chat-hf,meta-llama__Meta-Llama-3-70B-Instruct,1319,659,-0.7020470053070508,-0.7860394537177542,-0.08399244841070341,0.08399244841070341,False
meta-llama__Llama-2-13b-chat-hf,meta-llama__Meta-Llama-3-8B,1319,659,-0.29946929492039426,-0.47192716236722304,-0.17245786744682878,0.17245786744682878,False
meta-llama__Llama-2-13b-chat-hf,meta-llama__Meta-Llama-3-8B-Instruct,1319,659,-0.5344958301743745,-0.7192716236722306,-0.1847757934978561,0.1847757934978561,False
meta-llama__Llama-2-13b-chat-hf,microsoft__Phi-3-mini-4k-instruct,1319,659,-0.5928733889310084,-0.7663125948406677,-0.17343920590965933,0.17343920590965933,False
meta-llama__Llama-2-13b-chat-hf,mistralai__Mistral-7B-Instruct-v0.1,1319,659,0.009855951478392721,-0.010622154779969651,-0.020478106258362373,0.020478106258362373,True
meta-llama__Llama-2-13b-chat-hf,mistralai__Mistral-7B-Instruct-v0.2,1319,659,-0.24791508718726307,-0.40364188163884673,-0.15572679445158366,0.15572679445158366,False
meta-llama__Llama-2-13b-chat-hf,mistralai__Mistral-7B-v0.1,1319,659,-0.21834723275208492,-0.3535660091047041,-0.13521877635261917,0.13521877635261917,False
meta-llama__Llama-2-13b-chat-hf,mistralai__Mixtral-8x7B-Instruct-v0.1,1319,659,-0.4586808188021228,-0.6388467374810318,-0.18016591867890902,0.18016591867890902,False
meta-llama__Llama-2-13b-chat-hf,mistralai__Mixtral-8x7B-v0.1,1319,659,-0.42380591357088704,-0.6236722306525038,-0.19986631708161673,0.19986631708161673,False
meta-llama__Llama-2-13b-chat-hf,tiiuae__falcon-40b,1319,659,-0.0621683093252464,-0.10166919575113809,-0.03950088642589169,0.03950088642589169,False
meta-llama__Llama-2-13b-chat-hf,tiiuae__falcon-7b,1319,659,0.10614101592115238,0.11684370257966616,0.010702686658513774,0.010702686658513774,False
meta-llama__Llama-2-13b-hf,meta-llama__Llama-2-70b-chat-hf,1319,659,-0.03866565579984837,-0.03945371775417299,-0.000788061954324619,0.000788061954324619,False
meta-llama__Llama-2-13b-hf,meta-llama__Llama-2-70b-hf,1319,659,-0.312357846853677,-0.4309559939301973,-0.11859814707652028,0.11859814707652028,False
meta-llama__Llama-2-13b-hf,meta-llama__Llama-2-7b-chat-hf,1319,659,0.15466262319939347,0.2336874051593323,0.07902478195993884,0.07902478195993884,False
meta-llama__Llama-2-13b-hf,meta-llama__Llama-2-7b-hf,1319,659,0.08339651250947688,0.1456752655538695,0.06227875304439262,0.06227875304439262,False
meta-llama__Llama-2-13b-hf,meta-llama__Meta-Llama-3-70B,1319,659,-0.5405610310841547,-0.6282245827010622,-0.08766355161690753,0.08766355161690753,False
meta-llama__Llama-2-13b-hf,meta-llama__Meta-Llama-3-70B-Instruct,1319,659,-0.6262319939347991,-0.6509863429438544,-0.024754349009055265,0.024754349009055265,False
meta-llama__Llama-2-13b-hf,meta-llama__Meta-Llama-3-8B,1319,659,-0.22365428354814254,-0.33687405159332323,-0.11321976804518069,0.11321976804518069,False
meta-llama__Llama-2-13b-hf,meta-llama__Meta-Llama-3-8B-Instruct,1319,659,-0.4586808188021228,-0.5842185128983308,-0.12553769409620802,0.12553769409620802,False
meta-llama__Llama-2-13b-hf,microsoft__Phi-3-mini-4k-instruct,1319,659,-0.5170583775587566,-0.6312594840667678,-0.11420110650801119,0.11420110650801119,False
meta-llama__Llama-2-13b-hf,mistralai__Mistral-7B-Instruct-v0.1,1319,659,0.08567096285064443,0.1244309559939302,0.038759993143285765,0.038759993143285765,False
meta-llama__Llama-2-13b-hf,mistralai__Mistral-7B-Instruct-v0.2,1319,659,-0.17210007581501138,-0.26858877086494687,-0.09648869504993549,0.09648869504993549,False
meta-llama__Llama-2-13b-hf,mistralai__Mistral-7B-v0.1,1319,659,-0.1425322213798332,-0.21851289833080426,-0.07598067695097105,0.07598067695097105,False
meta-llama__Llama-2-13b-hf,mistralai__Mixtral-8x7B-Instruct-v0.1,1319,659,-0.38286580742987114,-0.503793626707132,-0.12092781927726087,0.12092781927726087,False
meta-llama__Llama-2-13b-hf,mistralai__Mixtral-8x7B-v0.1,1319,659,-0.3479909021986353,-0.48861911987860396,-0.14062821767996864,0.14062821767996864,False
meta-llama__Llama-2-13b-hf,tiiuae__falcon-40b,1319,659,0.013646702047005308,0.03338391502276176,0.019737212975756452,0.019737212975756452,False
meta-llama__Llama-2-13b-hf,tiiuae__falcon-7b,1319,659,0.1819560272934041,0.251896813353566,0.06994078606016191,0.06994078606016191,False
meta-llama__Llama-2-70b-chat-hf,meta-llama__Llama-2-70b-hf,1319,659,-0.27369219105382864,-0.3915022761760243,-0.11781008512219565,0.11781008512219565,False
meta-llama__Llama-2-70b-chat-hf,meta-llama__Llama-2-7b-chat-hf,1319,659,0.19332827899924185,0.2731411229135053,0.07981284391426344,0.07981284391426344,False
meta-llama__Llama-2-70b-chat-hf,meta-llama__Llama-2-7b-hf,1319,659,0.12206216830932524,0.18512898330804248,0.06306681499871723,0.06306681499871723,False
meta-llama__Llama-2-70b-chat-hf,meta-llama__Meta-Llama-3-70B,1319,659,-0.5018953752843063,-0.5887708649468892,-0.08687548966258296,0.08687548966258296,False
meta-llama__Llama-2-70b-chat-hf,meta-llama__Meta-Llama-3-70B-Instruct,1319,659,-0.5875663381349507,-0.6115326251896813,-0.023966287054730584,0.023966287054730584,False
meta-llama__Llama-2-70b-chat-hf,meta-llama__Meta-Llama-3-8B,1319,659,-0.18498862774829417,-0.29742033383915023,-0.11243170609085607,0.11243170609085607,False
meta-llama__Llama-2-70b-chat-hf,meta-llama__Meta-Llama-3-8B-Instruct,1319,659,-0.4200151630022744,-0.5447647951441578,-0.12474963214188334,0.12474963214188334,False
meta-llama__Llama-2-70b-chat-hf,microsoft__Phi-3-mini-4k-instruct,1319,659,-0.4783927217589083,-0.5918057663125948,-0.11341304455368656,0.11341304455368656,False
meta-llama__Llama-2-70b-chat-hf,mistralai__Mistral-7B-Instruct-v0.1,1319,659,0.1243366186504928,0.1638846737481032,0.039548055097610404,0.039548055097610404,False
meta-llama__Llama-2-70b-chat-hf,mistralai__Mistral-7B-Instruct-v0.2,1319,659,-0.133434420015163,-0.2291350531107739,-0.09570063309561089,0.09570063309561089,False
meta-llama__Llama-2-70b-chat-hf,mistralai__Mistral-7B-v0.1,1319,659,-0.10386656557998483,-0.17905918057663125,-0.07519261499664642,0.07519261499664642,False
meta-llama__Llama-2-70b-chat-hf,mistralai__Mixtral-8x7B-Instruct-v0.1,1319,659,-0.34420015163002277,-0.464339908952959,-0.12013975732293625,0.12013975732293625,False
meta-llama__Llama-2-70b-chat-hf,mistralai__Mixtral-8x7B-v0.1,1319,659,-0.30932524639878695,-0.44916540212443096,-0.139840155725644,0.139840155725644,False
meta-llama__Llama-2-70b-chat-hf,tiiuae__falcon-40b,1319,659,0.052312357846853674,0.07283763277693475,0.020525274930081078,0.020525274930081078,False
meta-llama__Llama-2-70b-chat-hf,tiiuae__falcon-7b,1319,659,0.22062168309325247,0.291350531107739,0.07072884801448653,0.07072884801448653,False
meta-llama__Llama-2-70b-hf,meta-llama__Llama-2-7b-chat-hf,1319,659,0.4670204700530705,0.6646433990895296,0.19762292903645912,0.19762292903645912,False
meta-llama__Llama-2-70b-hf,meta-llama__Llama-2-7b-hf,1319,659,0.3957543593631539,0.5766312594840668,0.1808769001209129,0.1808769001209129,False
meta-llama__Llama-2-70b-hf,meta-llama__Meta-Llama-3-70B,1319,659,-0.22820318423047764,-0.19726858877086495,0.03093459545961269,0.03093459545961269,False
meta-llama__Llama-2-70b-hf,meta-llama__Meta-Llama-3-70B-Instruct,1319,659,-0.31387414708112205,-0.22003034901365706,0.09384379806746498,0.09384379806746498,False
meta-llama__Llama-2-70b-hf,meta-llama__Meta-Llama-3-8B,1319,659,0.0887035633055345,0.09408194233687406,0.0053783790313395585,0.0053783790313395585,False
meta-llama__Llama-2-70b-hf,meta-llama__Meta-Llama-3-8B-Instruct,1319,659,-0.1463229719484458,-0.15326251896813353,-0.006939547019687742,0.006939547019687742,False
meta-llama__Llama-2-70b-hf,microsoft__Phi-3-mini-4k-instruct,1319,659,-0.2047005307050796,-0.20030349013657056,0.004397040568509036,0.004397040568509036,False
meta-llama__Llama-2-70b-hf,mistralai__Mistral-7B-Instruct-v0.1,1319,659,0.3980288097043215,0.5553869499241275,0.15735814021980604,0.15735814021980604,False
meta-llama__Llama-2-70b-hf,mistralai__Mistral-7B-Instruct-v0.2,1319,659,0.14025777103866566,0.16236722306525037,0.02210945202658471,0.02210945202658471,False
meta-llama__Llama-2-70b-hf,mistralai__Mistral-7B-v0.1,1319,659,0.16982562547384383,0.212443095599393,0.04261747012554917,0.04261747012554917,False
meta-llama__Llama-2-70b-hf,mistralai__Mixtral-8x7B-Instruct-v0.1,1319,659,-0.07050796057619409,-0.07283763277693475,-0.002329672200740665,0.002329672200740665,False
meta-llama__Llama-2-70b-hf,mistralai__Mixtral-8x7B-v0.1,1319,659,-0.0356330553449583,-0.057663125948406675,-0.022030070603448373,0.022030070603448373,False
meta-llama__Llama-2-70b-hf,tiiuae__falcon-40b,1319,659,0.3260045489006823,0.464339908952959,0.1383353600522767,0.1383353600522767,False
meta-llama__Llama-2-70b-hf,tiiuae__falcon-7b,1319,659,0.4943138741470811,0.6828528072837633,0.18853893313668219,0.18853893313668219,False
meta-llama__Llama-2-7b-chat-hf,meta-llama__Llama-2-7b-hf,1319,659,-0.0712661106899166,-0.08801213960546282,-0.01674602891554622,0.01674602891554622,False
meta-llama__Llama-2-7b-chat-hf,meta-llama__Meta-Llama-3-70B,1319,659,-0.6952236542835482,-0.8619119878603946,-0.16668833357684643,0.16668833357684643,False
meta-llama__Llama-2-7b-chat-hf,meta-llama__Meta-Llama-3-70B-Instruct,1319,659,-0.7808946171341926,-0.8846737481031867,-0.10377913096899405,0.10377913096899405,False
meta-llama__Llama-2-7b-chat-hf,meta-llama__Meta-Llama-3-8B,1319,659,-0.378316906747536,-0.5705614567526556,-0.19224455000511959,0.19224455000511959,False
meta-llama__Llama-2-7b-chat-hf,meta-llama__Meta-Llama-3-8B-Instruct,1319,659,-0.6133434420015162,-0.8179059180576631,-0.20456247605614686,0.20456247605614686,False
meta-llama__Llama-2-7b-chat-hf,microsoft__Phi-3-mini-4k-instruct,1319,659,-0.6717210007581501,-0.8649468892261002,-0.19322588846795008,0.19322588846795008,False
meta-llama__Llama-2-7b-chat-hf,mistralai__Mistral-7B-Instruct-v0.1,1319,659,-0.06899166034874905,-0.10925644916540213,-0.040264788816653074,0.040264788816653074,False
meta-llama__Llama-2-7b-chat-hf,mistralai__Mistral-7B-Instruct-v0.2,1319,659,-0.32676269901440486,-0.5022761760242792,-0.17551347700987435,0.17551347700987435,False
meta-llama__Llama-2-7b-chat-hf,mistralai__Mistral-7B-v0.1,1319,659,-0.2971948445792267,-0.45220030349013657,-0.1550054589109099,0.1550054589109099,False
meta-llama__Llama-2-7b-chat-hf,mistralai__Mixtral-8x7B-Instruct-v0.1,1319,659,-0.5375284306292646,-0.7374810318664643,-0.1999526012371997,0.1999526012371997,False
meta-llama__Llama-2-7b-chat-hf,mistralai__Mixtral-8x7B-v0.1,1319,659,-0.5026535253980288,-0.7223065250379362,-0.21965299963990748,0.21965299963990748,False
meta-llama__Llama-2-7b-chat-hf,tiiuae__falcon-40b,1319,659,-0.14101592115238817,-0.20030349013657056,-0.05928756898418239,0.05928756898418239,False
meta-llama__Llama-2-7b-chat-hf,tiiuae__falcon-7b,1319,659,0.027293404094010616,0.018209408194233688,-0.009083995899776928,0.009083995899776928,False
meta-llama__Llama-2-7b-hf,meta-llama__Meta-Llama-3-70B,1319,659,-0.6239575435936315,-0.7738998482549317,-0.1499423046613002,0.1499423046613002,False
meta-llama__Llama-2-7b-hf,meta-llama__Meta-Llama-3-70B-Instruct,1319,659,-0.709628506444276,-0.7966616084977238,-0.08703310205344783,0.08703310205344783,False
meta-llama__Llama-2-7b-hf,meta-llama__Meta-Llama-3-8B,1319,659,-0.3070507960576194,-0.48254931714719274,-0.1754985210895733,0.1754985210895733,False
meta-llama__Llama-2-7b-hf,meta-llama__Meta-Llama-3-8B-Instruct,1319,659,-0.5420773313115997,-0.7298937784522003,-0.18781644714060053,0.18781644714060053,False
meta-llama__Llama-2-7b-hf,microsoft__Phi-3-mini-4k-instruct,1319,659,-0.6004548900682335,-0.7769347496206374,-0.17647985955240386,0.17647985955240386,False
meta-llama__Llama-2-7b-hf,mistralai__Mistral-7B-Instruct-v0.1,1319,659,0.002274450341167551,-0.021244309559939303,-0.023518759901106853,0.023518759901106853,True
meta-llama__Llama-2-7b-hf,mistralai__Mistral-7B-Instruct-v0.2,1319,659,-0.25549658832448824,-0.4142640364188164,-0.15876744809432813,0.15876744809432813,False
meta-llama__Llama-2-7b-hf,mistralai__Mistral-7B-v0.1,1319,659,-0.2259287338893101,-0.36418816388467373,-0.13825942999536364,0.13825942999536364,False
meta-llama__Llama-2-7b-hf,mistralai__Mixtral-8x7B-Instruct-v0.1,1319,659,-0.46626231993934797,-0.6494688922610015,-0.1832065723216535,0.1832065723216535,False
meta-llama__Llama-2-7b-hf,mistralai__Mixtral-8x7B-v0.1,1319,659,-0.4313874147081122,-0.6342943854324734,-0.2029069707243612,0.2029069707243612,False
meta-llama__Llama-2-7b-hf,tiiuae__falcon-40b,1319,659,-0.06974981046247157,-0.11229135053110774,-0.04254154006863617,0.04254154006863617,False
meta-llama__Llama-2-7b-hf,tiiuae__falcon-7b,1319,659,0.09855951478392722,0.1062215477996965,0.007662033015769287,0.007662033015769287,False
meta-llama__Meta-Llama-3-70B,meta-llama__Meta-Llama-3-70B-Instruct,1319,659,-0.08567096285064443,-0.02276176024279211,0.06290920260785232,0.06290920260785232,False
meta-llama__Meta-Llama-3-70B,meta-llama__Meta-Llama-3-8B,1319,659,0.3169067475360121,0.291350531107739,-0.025556216428273104,0.025556216428273104,False
meta-llama__Meta-Llama-3-70B,meta-llama__Meta-Llama-3-8B-Instruct,1319,659,0.08188021228203184,0.04400606980273141,-0.037874142479300425,0.037874142479300425,False
meta-llama__Meta-Llama-3-70B,microsoft__Phi-3-mini-4k-instruct,1319,659,0.02350265352539803,-0.0030349013657056147,-0.026537554891103644,0.026537554891103644,True
meta-llama__Meta-Llama-3-70B,mistralai__Mistral-7B-Instruct-v0.1,1319,659,0.6262319939347991,0.7526555386949925,0.12642354476019335,0.12642354476019335,False
meta-llama__Meta-Llama-3-70B,mistralai__Mistral-7B-Instruct-v0.2,1319,659,0.3684609552691433,0.3596358118361153,-0.008825143433027982,0.008825143433027982,False
meta-llama__Meta-Llama-3-70B,mistralai__Mistral-7B-v0.1,1319,659,0.3980288097043215,0.40971168437025796,0.011682874665936482,0.011682874665936482,False
meta-llama__Meta-Llama-3-70B,mistralai__Mixtral-8x7B-Instruct-v0.1,1319,659,0.15769522365428354,0.1244309559939302,-0.03326426766035334,0.03326426766035334,False
meta-llama__Meta-Llama-3-70B,mistralai__Mixtral-8x7B-v0.1,1319,659,0.19257012888551933,0.13960546282245828,-0.05296466606306105,0.05296466606306105,False
meta-llama__Meta-Llama-3-70B,tiiuae__falcon-40b,1319,659,0.55420773313116,0.661608497723824,0.10740076459266401,0.10740076459266401,False
meta-llama__Meta-Llama-3-70B,tiiuae__falcon-7b,1319,659,0.7225170583775588,0.8801213960546282,0.1576043376770695,0.1576043376770695,False
meta-llama__Meta-Llama-3-70B-Instruct,meta-llama__Meta-Llama-3-8B,1319,659,0.4025777103866566,0.3141122913505311,-0.08846541903612548,0.08846541903612548,False
meta-llama__Meta-Llama-3-70B-Instruct,meta-llama__Meta-Llama-3-8B-Instruct,1319,659,0.16755117513267628,0.06676783004552352,-0.10078334508715277,0.10078334508715277,False
meta-llama__Meta-Llama-3-70B-Instruct,microsoft__Phi-3-mini-4k-instruct,1319,659,0.10917361637604246,0.019726858877086494,-0.08944675749895598,0.08944675749895598,False
meta-llama__Meta-Llama-3-70B-Instruct,mistralai__Mistral-7B-Instruct-v0.1,1319,659,0.7119029567854435,0.7754172989377845,0.06351434215234109,0.06351434215234109,False
meta-llama__Meta-Llama-3-70B-Instruct,mistralai__Mistral-7B-Instruct-v0.2,1319,659,0.4541319181197877,0.38239757207890746,-0.07173434604088025,0.07173434604088025,False
meta-llama__Meta-Llama-3-70B-Instruct,mistralai__Mistral-7B-v0.1,1319,659,0.4836997725549659,0.4324734446130501,-0.051226327941915784,0.051226327941915784,False
meta-llama__Meta-Llama-3-70B-Instruct,mistralai__Mixtral-8x7B-Instruct-v0.1,1319,659,0.24336618650492797,0.1471927162367223,-0.09617347026820566,0.09617347026820566,False
meta-llama__Meta-Llama-3-70B-Instruct,mistralai__Mixtral-8x7B-v0.1,1319,659,0.27824109173616374,0.16236722306525037,-0.11587386867091337,0.11587386867091337,False
meta-llama__Meta-Llama-3-70B-Instruct,tiiuae__falcon-40b,1319,659,0.6398786959818044,0.6843702579666161,0.044491561984811745,0.044491561984811745,False
meta-llama__Meta-Llama-3-70B-Instruct,tiiuae__falcon-7b,1319,659,0.8081880212282032,0.9028831562974203,0.09469513506921712,0.09469513506921712,False
meta-llama__Meta-Llama-3-8B,meta-llama__Meta-Llama-3-8B-Instruct,1319,659,-0.2350265352539803,-0.2473444613050076,-0.0123179260510273,0.0123179260510273,False
meta-llama__Meta-Llama-3-8B,microsoft__Phi-3-mini-4k-instruct,1319,659,-0.2934040940106141,-0.2943854324734446,-0.0009813384628304944,0.0009813384628304944,False
meta-llama__Meta-Llama-3-8B,mistralai__Mistral-7B-Instruct-v0.1,1319,659,0.30932524639878695,0.4613050075872534,0.15197976118846646,0.15197976118846646,False
meta-llama__Meta-Llama-3-8B,mistralai__Mistral-7B-Instruct-v0.2,1319,659,0.05155420773313116,0.06828528072837632,0.016731072995245164,0.016731072995245164,False
meta-llama__Meta-Llama-3-8B,mistralai__Mistral-7B-v0.1,1319,659,0.08112206216830932,0.11836115326251896,0.03723909109420964,0.03723909109420964,False
meta-llama__Meta-Llama-3-8B,mistralai__Mixtral-8x7B-Instruct-v0.1,1319,659,-0.15921152388172857,-0.1669195751138088,-0.0077080512320802375,0.0077080512320802375,False
meta-llama__Meta-Llama-3-8B,mistralai__Mixtral-8x7B-v0.1,1319,659,-0.1243366186504928,-0.15174506828528073,-0.027408449634787932,0.027408449634787932,False
meta-llama__Meta-Llama-3-8B,tiiuae__falcon-40b,1319,659,0.23730098559514784,0.37025796661608495,0.13295698102093712,0.13295698102093712,False
meta-llama__Meta-Llama-3-8B,tiiuae__falcon-7b,1319,659,0.40561031084154664,0.5887708649468892,0.1831605541053426,0.1831605541053426,False
meta-llama__Meta-Llama-3-8B-Instruct,microsoft__Phi-3-mini-4k-instruct,1319,659,-0.058377558756633814,-0.04704097116843703,0.011336587588196785,0.011336587588196785,False
meta-llama__Meta-Llama-3-8B-Instruct,mistralai__Mistral-7B-Instruct-v0.1,1319,659,0.5443517816527672,0.708649468892261,0.16429768723949378,0.16429768723949378,False
meta-llama__Meta-Llama-3-8B-Instruct,mistralai__Mistral-7B-Instruct-v0.2,1319,659,0.28658074298711145,0.3156297420333839,0.02904899904627245,0.02904899904627245,False
meta-llama__Meta-Llama-3-8B-Instruct,mistralai__Mistral-7B-v0.1,1319,659,0.3161485974222896,0.36570561456752654,0.049557017145236915,0.049557017145236915,False
meta-llama__Meta-Llama-3-8B-Instruct,mistralai__Mixtral-8x7B-Instruct-v0.1,1319,659,0.0758150113722517,0.08042488619119878,0.004609874818947077,0.004609874818947077,False
meta-llama__Meta-Llama-3-8B-Instruct,mistralai__Mixtral-8x7B-v0.1,1319,659,0.1106899166034875,0.09559939301972686,-0.015090523583760632,0.015090523583760632,False
meta-llama__Meta-Llama-3-8B-Instruct,tiiuae__falcon-40b,1319,659,0.4723275208491281,0.6176024279210925,0.14527490707196444,0.14527490707196444,False
meta-llama__Meta-Llama-3-8B-Instruct,tiiuae__falcon-7b,1319,659,0.640636846095527,0.8361153262518968,0.19547848015636982,0.19547848015636982,False
microsoft__Phi-3-mini-4k-instruct,mistralai__Mistral-7B-Instruct-v0.1,1319,659,0.6027293404094011,0.7556904400606981,0.152961099651297,0.152961099651297,False
microsoft__Phi-3-mini-4k-instruct,mistralai__Mistral-7B-Instruct-v0.2,1319,659,0.34495830174374525,0.3626707132018209,0.017712411458075672,0.017712411458075672,False
microsoft__Phi-3-mini-4k-instruct,mistralai__Mistral-7B-v0.1,1319,659,0.37452615617892343,0.41274658573596357,0.038220429557040136,0.038220429557040136,False
microsoft__Phi-3-mini-4k-instruct,mistralai__Mixtral-8x7B-Instruct-v0.1,1319,659,0.13419257012888552,0.1274658573596358,-0.006726712769249715,0.006726712769249715,False
microsoft__Phi-3-mini-4k-instruct,mistralai__Mixtral-8x7B-v0.1,1319,659,0.16906747536012132,0.1426403641881639,-0.026427111171957424,0.026427111171957424,False
microsoft__Phi-3-mini-4k-instruct,tiiuae__falcon-40b,1319,659,0.530705079605762,0.6646433990895296,0.13393831948376766,0.13393831948376766,False
microsoft__Phi-3-mini-4k-instruct,tiiuae__falcon-7b,1319,659,0.6990144048521607,0.8831562974203339,0.18414189256817315,0.18414189256817315,False
mistralai__Mistral-7B-Instruct-v0.1,mistralai__Mistral-7B-Instruct-v0.2,1319,659,-0.2577710386656558,-0.3930197268588771,-0.13524868819322128,0.13524868819322128,False
mistralai__Mistral-7B-Instruct-v0.1,mistralai__Mistral-7B-v0.1,1319,659,-0.22820318423047764,-0.34294385432473445,-0.11474067009425681,0.11474067009425681,False
mistralai__Mistral-7B-Instruct-v0.1,mistralai__Mixtral-8x7B-Instruct-v0.1,1319,659,-0.46853677028051555,-0.6282245827010622,-0.15968781242054664,0.15968781242054664,False
mistralai__Mistral-7B-Instruct-v0.1,mistralai__Mixtral-8x7B-v0.1,1319,659,-0.4336618650492798,-0.6130500758725341,-0.17938821082325435,0.17938821082325435,False
mistralai__Mistral-7B-Instruct-v0.1,tiiuae__falcon-40b,1319,659,-0.07202426080363912,-0.09104704097116843,-0.019022780167529313,0.019022780167529313,False
mistralai__Mistral-7B-Instruct-v0.1,tiiuae__falcon-7b,1319,659,0.09628506444275967,0.1274658573596358,0.031180792916876143,0.031180792916876143,False
mistralai__Mistral-7B-Instruct-v0.2,mistralai__Mistral-7B-v0.1,1319,659,0.029567854435178165,0.05007587253414264,0.020508018098964475,0.020508018098964475,False
mistralai__Mistral-7B-Instruct-v0.2,mistralai__Mixtral-8x7B-Instruct-v0.1,1319,659,-0.21076573161485973,-0.23520485584218512,-0.024439124227325387,0.024439124227325387,False
mistralai__Mistral-7B-Instruct-v0.2,mistralai__Mixtral-8x7B-v0.1,1319,659,-0.17589082638362397,-0.22003034901365706,-0.044139522630033096,0.044139522630033096,False
